"LABORATORY_ID"|"SHORT_NAME"|"LONG_NAME"|"LAB_APPROVED_IND"|"MODIFY_USER_NAME"|"MODIFY_TS"|"BEGIN_DATE"|"END_DATE"|"PRIOR_LAB_NAMES"
"140"|"E87818"|"M. B. A. LABORATORIES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"141"|"E44247"|"MANATEE COUNTY ENVIRONMENTAL MANAGEMENT DEPARTMENT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"142"|"E54560"|"MANATEE COUNTY PUBLIC WORKS CENTRAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"143"|"E84191"|"MARINCO BIOASSAY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"144"|"E53284"|"MARION CORRECTIONAL INSTITUTION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"145"|"E56751"|"MARTIN COUNTY ENVIRONMENTAL SERVICES - NORTH WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"146"|"E87588"|"MAXXAM ANALYTICS INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"147"|"E81676"|"MCGLYNN LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"148"|"E54719"|"MCUD MANATEE COUNTY WATER TREATMENT PLANT - QC LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"149"|"E84747"|"MERYMAN ENVIRONMENTAL, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"150"|"E87796"|"METROPOLITAN ENVIRONMENTAL TESTING SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"151"|"E56236"|"MIAMI-DADE CENTRAL DISTRICT WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"152"|"E96766"|"MIAMI-DADE COUNTY PUBLIC SCHOOLS, DEPARTMENT OF MATERIALS TESTING AND EVALUATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"153"|"E56512"|"MIAMI-DADE NORTH DISTRICT WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"154"|"E56227"|"MIAMI-DADE SOUTH DISTRICT WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"155"|"E56720"|"MIAMI-DADE WATER & SEWER AUTHORITY - ORR WATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"156"|"E56731"|"MIAMI-DADE WATER & SEWER DEPARTMENT - JOHN E. PRESTON WATER QUALITY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"157"|"E86773"|"MICRIM LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"158"|"E84271"|"MICROBAC LABORATORIES, INC. - SOUTH ATLANTIC DIVISION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"159"|"E87832"|"MICROSEEPS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"160"|"E84567"|"MID FLORIDA WATER LAB"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"161"|"E87664"|"MITKEM CORPORATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"162"|"E87821"|"MORRIS TESTING LABORATORIES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"163"|"E84091"|"MOTE MARINE LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"164"|"E87748"|"MWH LABORATORIES, A DIVISION OF MWH AMERICAS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"165"|"E87753"|"NATIONAL TESTING LABORATORIES, LTD."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"166"|"E97841"|"NEW AGE/LANDMARK, INC. #1"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"167"|"E97864"|"NEW AGE/LANDMARK, INC. #2"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"168"|"E87828"|"SCHNEIDER LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"169"|"E87891"|"SCIENTIFIC LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"170"|"E56029"|"SEACOAST UTILITY AUTHORITY - CENTRAL LAB"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"171"|"E85458"|"SHORT ENVIRONMENTAL LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"172"|"E81140"|"SOLUTIA - WATER TESTING LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"173"|"E84404"|"SON GLOW LABORATORY AND ASSOCIATES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"174"|"E56064"|"SOUTH BAY ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"175"|"E46077"|"SOUTH FLORIDA WATER MANAGEMENT DISTRICT CHEMISTRY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"176"|"E51344"|"SOUTH WALTON UTILITY COMPANY WASTEWATER TREATMENT PLANT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"177"|"E76649"|"SOUTHEAST ENVIRONMENTAL RESEARCH CENTER (FIU)"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"178"|"E84129"|"PACE ANALYTICAL SERVICES, INC. - TAMPA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|"SOUTHERN ANALYTICAL LABORATORIES, INC."
"179"|"E83484"|"SOUTHERN RESEARCH LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"180"|"E56489"|"SOUTHPORT WASTEWATER TREATMENT PLANT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"181"|"E44149"|"SOUTHWEST FLORIDA WATER MANAGEMENT DISTRICT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"182"|"E87376"|"SOUTHWEST LABORATORY OF OKLAHOMA, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"183"|"E07812"|"SOUTHWEST RESEARCH INSTITUTE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"184"|"E87600"|"SPECTRUM ANALYTICAL, INC. - MA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"185"|"E87671"|"SPECTRUM LABORATORIES, INC.  - GA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"186"|"E86006"|"SPECTRUM LABORATORIES, INC. - FL"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"187"|"E52485"|"ST. JOHNS COUNTY UTILITY DEPARTMENT ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"188"|"E52853"|"ST. JOHNS RIVER POWER PARK ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"189"|"E42206"|"ST. JOHNS RIVER WATER MANAGEMENT DISTRICT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"190"|"E44058"|"ST. PETERSBURG ENVIRONMENTAL COMPLIANCE DIVISION LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"191"|"E87672"|"STL - BUFFALO"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"192"|"E87667"|"STL - DENVER"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"193"|"E87829"|"STL - RICHLAND"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"194"|"E87774"|"STL BILLERICA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"195"|"E87467"|"STL BURLINGTON"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"196"|"E87831"|"STL CORPUS CHRISTI"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"197"|"E87651"|"STL HOUSTON"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"198"|"E87177"|"STL KNOXVILLE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"199"|"E87652"|"STL LOS ANGELES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"200"|"E86349"|"STL MIAMI"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"201"|"E86616"|"STL MIAMI #2"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"202"|"E87089"|"STL MOBILE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"203"|"E87225"|"STL NORTH CANTON"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"204"|"E81010"|"EUROFINS ENVIRONMENTAL TESTING SOUTHEAST, LLC - PENSACOLA"|"Y"|"ZIMMERMAN_JM"|"18-APR-2022 16:27:11"|"01-JAN-2014 00:00:00"|""|"STL PENSACOLA"
"205"|"E87660"|"STL PITTSBURGH"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"206"|"E87570"|"STL SACRAMENTO"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"207"|"E87052"|"STL SAVANNAH"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"208"|"E87689"|"STL ST. LOUIS"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"209"|"E81005"|"STL TALLAHASSEE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"210"|"E84282"|"EUROFINS ENVIRONMENTAL TESTING SOUTHEAST, LLC - TAMPA"|"Y"|"ZIMMERMAN_JM"|"18-APR-2022 16:27:58"|"01-JAN-2014 00:00:00"|""|"STL TAMPA\EUROFINS TESTAMERICA, TAMPA"
"211"|"E87688"|"SUMMIT ENVIRONMENTAL TECHNOLOGIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"212"|"E84809"|"SUNLABS, INC. - CENTRAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"213"|"E84810"|"SUNLABS, INC. - MOBILE LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"214"|"E82790"|"SUWANNEE VALLEY LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"215"|"E87202"|"TAI ENVIRONMENTAL SCIENCES, A DIVISION OF STRADS"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"216"|"E81782"|"TALQUIN ELECTRIC COOPERATIVE, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"217"|"E54715"|"TAMPA BAY WATER"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"218"|"E54272"|"TAMPA ELECTRIC COMPANY LABORATORY SERVICES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"219"|"E82016"|"TECHNICAL SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"220"|"E87839"|"TESTAMERICA ANALYTICAL TESTING CORP. - DAYTON, OH"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"221"|"E87626"|"TESTAMERICA ANALYTICAL TESTING CORP. - INDIANAPOLIS, IN"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"222"|"E87358"|"TESTAMERICA ANALYTICAL TESTING CORP. - NASHVILLE, TN"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"223"|"E83012"|"TESTAMERICA ANALYTICAL TESTING CORP. - ORLANDO, FL"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"224"|"E87896"|"THE ADVENT GROUP, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"225"|"E83755"|"THE WATER SHED LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"226"|"E81105"|"THE WATER SPIGOT"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"227"|"E84100"|"THORNTON LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"228"|"E56749"|"TOWN OF JUPITER WATER SYSTEM"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"229"|"E86278"|"TOXIKON CORPORATION - JUPITER"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"230"|"E81181"|"TRAC - BIOMONITORING SERVICES LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"231"|"E86659"|"TRANSLAB, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"232"|"E87769"|"TRIANGLE LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"233"|"E87622"|"TRIMATRIX LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"234"|"E83294"|"TRI-TECH LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"235"|"E63507"|"U.S. GEOLOGICAL SURVEY, WRD, OWQRL"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"236"|"E86228"|"UNITED TECHNOLOGIES - PRATT AND WHITNEY WATER & WASTEWATER LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"237"|"E71176"|"UNIVERSITY OF WEST FLORIDA WETLANDS RESEARCH LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|"29-SEP-2017 04:00:00"|""
"238"|"E63483"|"US AIR FORCE - CAPE CANAVERAL AFS ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"239"|"E67784"|"US ARMY CENTER FOR HPPM DIRECTORATE OF LABORATORY SCIENCES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"240"|"E86240"|"PACE ANALYTICAL SERVICES, INC. - POMPANO"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|"US BIOSYSTEMS, INC."
"241"|"E84160"|"US FILTER RECOVERY SERVICES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"242"|"E67682"|"USN PWC ENVIRONMENTAL LABORATORY, PEARL HARBOR"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"243"|"E56679"|"VILLAGE OF TEQUESTA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"244"|"E56514"|"VILLAGE OF WELLINGTON WATER TREATMENT LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"245"|"E87624"|"VOA ENVIRONMENTAL, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"246"|"E23111"|"VOLUSIA COUNTY ENVIRONMENTAL HEALTH LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"247"|"E83761"|"WALT DISNEY WORLD FOOD SAFETY AND HEALTH LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"248"|"E87662"|"WASTE STREAM TECHNOLOGY, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"249"|"E82792"|"WATER LABORATORIES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"250"|"E87609"|"WESTCHESTER COUNTY DEPARTMENT OF LABORATORIES AND RESEARCH"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"251"|"E83393"|"WETHERELL TREATMENT SYSTEMS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"252"|"E83366"|"WILTECH OF FLORIDA CORPORATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"253"|"E37658"|"WISCONSIN STATE LABORATORY OF HYGIENE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"254"|"E87814"|"WOODS HOLE ANALYTICAL LABORATORIES, LTD."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"255"|"E87603"|"XENCO LABORATORIES - HOUSTON"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"256"|"E86678"|"XENCO LABORATORIES - MIAMI"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"257"|"E86675"|"XENCO LABORATORIES - TAMPA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"258"|"E84793"|"ZEPHYRHILLS SPRING WATER COMPANY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"259"|"E811095"|"ADVANCED ENVIRONMENTAL LABORATORIES, INC. - TALLAHASSEE"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"260"|"E87425"|"A & B LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|"07-JUN-2017 04:00:00"|""
"261"|"E82031"|"ABC RESEARCH CORPORATION"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"262"|"E87429"|"ACCURA ANALYTICAL LABORATORY, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"263"|"E87628"|"ACCUTEST GULF COAST LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"264"|"E87482"|"ACCUTEST LABORATORIES - NJ"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"265"|"E87579"|"ACCUTEST LABORATORIES OF NEW ENGLAND"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"266"|"E83510"|"ACCUTEST LABORATORIES SOUTHEAST, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"267"|"E81350"|"ACKURITLABS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"268"|"E87212"|"ADVANCED CHEMISTRY LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"269"|"E82574"|"ADVANCED ENVIRONMENTAL LABORATORIES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"270"|"E82620"|"ADVANCED ENVIRONMENTAL LABORATORIES, INC. - GAINESVILLE"|"Y"|"ZIMMERMAN_JM"|"12-MAY-2022 14:18:19"|"01-JAN-2014 00:00:00"|"12-MAY-2022 04:00:00"|""
"271"|"E84589"|"ADVANCED ENVIRONMENTAL LABORATORIES, INC. - TAMPA"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"272"|"E82535"|"ADVANCED ENVIRONMENTAL LABORATORIES, INC. - MIAMI"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|"ADVANCED TECHNOLOGIES AND TESTING LABORATORY, INC."
"273"|"E67593"|"AFIOH/SDC"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"274"|"E87680"|"AIR TOXICS LIMITED"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"275"|"E86198"|"ALL STATE ENGINEERING AND TESTING CONSULTANTS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"276"|"E87687"|"ALLMOND LABORATORY SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"277"|"E83806"|"ALPHA ANALYTICS, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"278"|"E87777"|"ALTA ANALYTICAL LABORATORY, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"279"|"E87608"|"ALTA ANALYTICAL PERSPECTIVES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"280"|"E87597"|"ALTAMAHA LABORATORIES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"281"|"E87558"|"AMERICAN RADIATION SERVICES"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"282"|"E84572"|"AMERICAN WATER SERVICES ENVIRONMENTAL LABORATORY"|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"283"|"E87455"|"ANACON, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
"284"|"E87582"|"ANALYTICAL ENVIRONMENTAL SERVICES, INC."|"Y"|"ZIMMERMAN_JM"|"26-JUL-2018 17:04:44"|"01-JAN-2014 00:00:00"|""|""
